Sale Date,ISBN,Discount,ItemID,OrderID,Quantity
1/6/2193,989-28-3705-222-9,,107024-3-5739,107024-370,29
1/6/2193,989-28-229-6632-6,0.1,107024-28-9100,107024-371,27
1/6/2193,989-28-79-23023-4,,107024-31-6720,107024-372,88
1/6/2193,989-28-79-74374-1,,107024-37-6965,107024-372,91
1/6/2193,989-28-79-45675-7,,107024-53-3828,107024-372,10
1/6/2193,989-28-79-13801-1,,107024-93-237,107024-372,93
1/6/2193,989-28-79-22871-2,,107024-21-9222,107024-373,13
1/6/2193,989-28-3705-007-2,,107024-47-8672,107024-373,12
1/6/2193,989-28-79-27078-0,,107024-50-2403,107024-373,15
1/6/2193,989-28-79-45675-7,0.13,107024-28-303,107024-374,28
1/6/2193,989-28-654-2017-5,0.13,107024-42-342,107024-374,30
1/6/2193,989-28-79-21991-8,0.13,107024-47-310,107024-374,77
1/6/2193,989-28-229-6632-6,0.1,107024-11-9647,107024-375,40
1/6/2193,989-28-79-23023-4,,107024-72-9437,107024-375,11
1/6/2193,989-28-3705-583-1,,107024-89-5282,107024-376,86
1/6/2193,989-28-3705-492-6,,107024-89-8554,107024-376,74
1/6/2193,989-28-3705-222-9,,107024-27-7613,107024-377,19
1/6/2193,989-28-3705-492-6,,107024-87-1574,107024-377,88
1/6/2193,989-28-654-2017-5,,107024-62-293,107024-378,21
1/6/2193,989-28-79-26824-4,,107024-72-9733,107024-378,58
1/6/2193,989-28-79-13801-1,,107024-96-8913,107024-378,15
1/6/2193,989-28-79-26824-4,,107024-32-9863,107024-379,87
1/6/2193,989-28-229-9769-6,,107024-56-7501,107024-379,52
1/6/2193,989-28-79-11297-4,,107024-55-648,107024-380,16
1/6/2193,989-28-79-13801-1,,107024-58-1959,107024-380,87
1/6/2193,989-28-79-71565-6,,107024-14-353,107024-381,83
1/6/2193,989-28-79-23023-4,,107024-85-1458,107024-381,25
1/6/2193,989-28-79-71565-6,,107024-4-1791,107024-382,30
1/6/2193,989-28-79-23023-4,,107024-8-8791,107024-382,69
1/6/2193,989-28-79-74374-1,,107024-20-9968,107024-383,16
1/6/2193,989-28-229-1404-4,,107024-29-4118,107024-383,34
1/6/2193,989-28-229-7592-2,,107024-1-553,107024-384,43
1/6/2193,989-28-229-1404-4,,107024-88-6775,107024-384,77
1/7/2193,989-28-3705-987-7,,107025-15-25,107025-385,93
1/7/2193,989-28-3705-007-2,,107025-95-510,107025-386,44
1/7/2193,989-28-3705-007-2,,107025-60-8779,107025-387,80
1/7/2193,989-28-3705-007-2,,107025-29-1516,107025-388,44
1/7/2193,989-28-3705-007-2,,107025-96-9710,107025-389,37
1/7/2193,989-28-3705-007-2,,107025-57-4350,107025-390,11
1/7/2193,989-28-3705-987-7,,107025-90-5260,107025-391,46
1/7/2193,989-28-3705-007-2,,107025-38-8590,107025-392,72
1/7/2193,989-28-79-30536-9,,107025-48-5176,107025-393,61
1/7/2193,989-28-79-05638-4,,107025-47-714,107025-394,79
1/7/2193,989-28-79-82197-5,,107025-22-401,107025-395,61
1/7/2193,989-28-79-42728-3,,107025-69-5276,107025-396,21
1/7/2193,989-28-79-45675-7,,107025-67-6624,107025-397,20
1/7/2193,989-28-79-45675-7,,107025-65-6598,107025-398,48
1/7/2193,989-28-79-11297-4,,107025-72-7539,107025-399,48
1/7/2193,989-28-79-45675-7,,107025-99-4081,107025-400,15
1/7/2193,989-28-79-69807-2,,107025-5-4677,107025-401,87
1/7/2193,989-28-79-13871-4,,107025-41-8906,107025-402,35
1/7/2193,989-28-79-05670-4,,107025-92-3858,107025-403,19
1/7/2193,989-28-79-05670-4,,107025-51-2530,107025-404,84
1/7/2193,989-28-79-13871-4,,107025-94-1936,107025-405,85
1/7/2193,989-28-79-13871-4,,107025-41-8905,107025-406,60
1/7/2193,989-28-654-3988-7,,107025-15-8858,107025-407,58
1/7/2193,989-28-229-5891-8,,107025-19-1245,107025-408,11
1/7/2193,989-28-229-9769-6,,107025-40-803,107025-409,16
1/7/2193,989-28-79-23023-4,,107025-34-2456,107025-410,84
1/7/2193,989-28-79-40897-8,,107025-72-9672,107025-411,19
1/7/2193,989-28-79-13801-1,,107025-41-3971,107025-412,73
1/7/2193,989-28-79-74374-1,,107025-13-6835,107025-413,32
1/7/2193,989-28-79-74374-1,,107025-39-3753,107025-414,19
1/7/2193,989-28-79-71565-6,,107025-12-581,107025-415,81
1/7/2193,989-28-79-68089-3,0.05,107025-3-2336,107025-416,11
1/7/2193,989-28-79-68089-3,0.05,107025-48-5684,107025-417,23
1/7/2193,989-28-79-13801-1,,107025-50-6955,107025-418,96
1/7/2193,989-28-79-71565-6,,107025-16-7195,107025-419,99
1/7/2193,989-28-79-13801-1,,107025-98-2706,107025-420,16
1/7/2193,989-28-79-03683-6,,107025-37-6529,107025-422,69
1/7/2193,989-28-3705-222-9,,107025-46-5647,107025-423,20
1/7/2193,989-28-3705-222-9,,107025-63-417,107025-424,82
1/7/2193,989-28-3705-222-9,,107025-46-9035,107025-425,52
1/7/2193,989-28-229-7592-2,,107025-86-5966,107025-426,22
1/7/2193,989-28-79-13871-4,,107025-94-1935,107025-427,62
1/7/2193,989-28-79-91028-0,,107025-32-1074,107025-428,94
1/7/2193,989-28-3705-007-2,,107025-36-75,107025-428,99
1/7/2193,989-28-79-22871-2,,107025-73-3367,107025-428,16
1/7/2193,989-28-3705-649-4,,107025-48-4699,107025-429,69
1/7/2193,989-28-3705-583-1,,107025-71-5613,107025-429,60
1/7/2193,989-28-3705-222-9,,107025-49-6179,107025-430,83
1/7/2193,989-28-3705-649-4,,107025-77-4547,107025-430,25
1/7/2193,989-28-79-13801-1,,107025-19-8449,107025-431,78
1/7/2193,989-28-79-23023-4,,107025-74-8700,107025-431,74
1/7/2193,989-28-79-69807-2,,107025-5-4676,107025-432,21
1/7/2193,989-28-79-13801-1,,107025-79-9457,107025-432,54
1/7/2193,989-28-79-45675-7,,107025-10-1320,107025-433,38
1/7/2193,989-28-79-91028-0,,107025-93-7182,107025-433,94
1/7/2193,989-28-79-68089-3,0.05,107025-39-9021,107025-434,37
1/7/2193,989-28-654-0127-3,,107025-84-2046,107025-434,48
1/7/2193,989-28-229-6632-6,0.1,107025-75-529,107025-435,88
1/7/2193,989-28-229-0197-6,,107025-21-525,107025-435,33
1/7/2193,989-28-229-7592-2,,107025-83-4600,107025-435,33
1/8/2193,989-28-79-82197-5,0.15,107026-1-5735,107024-444,17
1/8/2193,989-28-3705-007-2,,107026-78-1318,107026-436,13
1/8/2193,989-28-3705-007-2,,107026-36-8067,107026-437,98
1/8/2193,989-28-3705-007-2,,107026-88-660,107026-438,94
1/8/2193,989-28-79-86624-2,,107026-1-7010,107026-439,29
1/8/2193,989-28-79-22871-2,,107026-38-705,107026-440,100
1/8/2193,989-28-79-27078-0,,107026-97-7276,107026-441,56
1/8/2193,989-28-79-61125-5,,107026-76-396,107026-442,75
1/8/2193,989-28-79-01991-4,,107026-33-3770,107026-443,57
1/8/2193,989-28-79-22871-2,,107026-38-3541,107026-445,92
1/8/2193,989-28-79-69807-2,,107026-83-2628,107026-446,69
1/8/2193,989-28-79-13871-4,,107026-72-9907,107026-447,74
1/8/2193,989-28-79-69807-2,,107026-3-3358,107026-448,49
1/8/2193,989-28-79-69807-2,,107026-53-2005,107026-449,28
1/8/2193,989-28-79-69807-2,,107026-83-2627,107026-450,10
1/8/2193,989-28-79-69807-2,,107026-3-3357,107026-451,22
1/8/2193,989-28-79-69807-2,,107026-26-9905,107026-452,62
1/8/2193,989-28-79-13871-4,,107026-72-9906,107026-453,76
1/8/2193,989-28-79-69807-2,,107026-26-9904,107026-454,10
1/8/2193,989-28-79-69807-2,,107026-53-2004,107026-455,63
1/8/2193,989-28-654-0047-4,,107026-40-7663,107026-456,41
1/8/2193,989-28-229-5891-8,,107026-33-6058,107026-457,87
1/8/2193,989-28-229-6632-6,0.1,107026-20-8872,107026-458,73
1/8/2193,989-28-229-6632-6,0.1,107026-92-1588,107026-459,85
1/8/2193,989-28-79-23023-4,,107026-29-2904,107026-460,83
1/8/2193,989-28-79-74374-1,,107026-9-5086,107026-461,53
1/8/2193,989-28-79-23023-4,,107026-61-3477,107026-462,54
1/8/2193,989-28-79-23023-4,,107026-81-831,107026-463,32
1/8/2193,989-28-79-23023-4,,107026-32-27,107026-464,68
1/8/2193,989-28-79-13801-1,,107026-74-1643,107026-465,88
1/8/2193,989-28-79-13801-1,,107026-35-4460,107026-466,14
1/8/2193,989-28-79-40897-8,,107026-25-2935,107026-467,84
1/8/2193,989-28-79-13801-1,,107026-79-918,107026-468,50
1/8/2193,989-28-79-23023-4,,107026-56-8029,107026-469,92
1/8/2193,989-28-79-74374-1,,107026-59-8951,107026-470,91
1/8/2193,989-28-79-68089-3,0.05,107026-44-5651,107026-471,44
1/8/2193,989-28-79-91028-0,,107026-13-3582,107026-472,76
1/8/2193,989-28-79-74374-1,,107026-33-1824,107026-473,93
1/8/2193,989-28-79-23023-4,,107026-91-6130,107026-475,84
1/8/2193,989-28-3705-492-6,,107026-6-8244,107026-476,29
1/8/2193,989-28-3705-492-6,,107026-81-7405,107026-477,13
1/8/2193,989-28-79-03683-6,,107026-62-6332,107026-478,27
1/8/2193,989-28-79-03683-6,,107026-47-6644,107026-479,85
1/8/2193,989-28-79-26824-4,,107026-4-40,107026-480,71
1/8/2193,989-28-79-13801-1,,107026-47-3511,107026-480,82
1/8/2193,989-28-79-13871-4,,107026-47-9223,107026-480,43
1/8/2193,989-28-3705-987-7,0.13,107026-42-8995,107026-481,80
1/8/2193,989-28-3705-007-2,0.13,107026-96-2873,107026-481,24
1/8/2193,989-28-79-13801-1,,107026-26-7654,107026-482,51
1/8/2193,989-28-79-13871-4,,107026-47-9222,107026-482,62
1/8/2193,989-28-79-82197-5,0.15,107026-1-6396,107026-483,18
1/8/2193,989-28-79-05670-4,,107026-18-632,107026-483,44
1/8/2193,989-28-79-13801-1,,107026-45-2142,107026-483,28
1/8/2193,989-28-3705-007-2,,107026-59-3551,107026-484,47
1/8/2193,989-28-654-2620-7,,107026-72-6770,107026-484,74
1/8/2193,989-28-79-13801-1,,107026-70-6936,107026-485,42
1/8/2193,989-28-229-1404-4,,107026-99-9669,107026-485,72
1/8/2193,989-28-229-3157-7,,107026-74-4372,107026-486,97
1/8/2193,989-28-229-9769-6,,107026-94-5927,107026-486,84
1/9/2193,989-28-3705-007-2,,107027-60-5125,107027-487,71
1/9/2193,989-28-3705-007-2,,107027-33-2990,107027-488,16
1/9/2193,989-28-3705-369-1,,107027-1-6640,107027-489,36
1/9/2193,989-28-3705-138-3,,107027-39-7207,107027-490,13
1/9/2193,989-28-3705-987-7,,107027-75-7011,107027-491,83
1/9/2193,989-28-79-18127-7,,107027-81-1701,107027-492,74
1/9/2193,989-28-79-07610-8,,107027-96-8880,107027-493,20
1/9/2193,989-28-79-45675-7,,107027-65-6295,107027-494,68
1/9/2193,989-28-79-70597-8,,107027-77-8983,107027-495,13
1/9/2193,989-28-79-18127-7,,107027-61-9344,107027-496,24
1/9/2193,989-28-654-5018-9,,107027-7-3290,107027-497,45
1/9/2193,989-28-79-05670-4,,107027-45-9796,107027-498,31
1/9/2193,989-28-79-13871-4,,107027-66-5988,107027-499,51
1/9/2193,989-28-79-13871-4,,107027-66-5987,107027-500,59
1/9/2193,989-28-79-05670-4,,107027-12-4775,107027-501,38
1/9/2193,989-28-229-3157-7,,107027-84-5628,107027-502,12
1/9/2193,989-28-229-1404-4,,107027-76-7459,107027-503,92
1/9/2193,989-28-229-9769-6,,107027-62-2892,107027-504,73
1/9/2193,989-28-229-7592-2,,107027-61-7726,107027-505,52
1/9/2193,989-28-229-3157-7,,107027-27-5160,107027-506,56
1/9/2193,989-28-79-26824-4,,107027-44-8355,107027-507,39
1/9/2193,989-28-79-13801-1,,107027-5-8320,107027-508,52
1/9/2193,989-28-79-71565-6,,107027-3-2430,107027-509,19
1/9/2193,989-28-79-26824-4,,107027-73-7005,107027-510,40
1/9/2193,989-28-79-68089-3,0.05,107027-49-4870,107027-511,56
1/9/2193,989-28-79-74374-1,,107027-83-7019,107027-512,85
1/9/2193,989-28-79-13801-1,,107027-51-649,107027-513,82
1/9/2193,989-28-79-71565-6,,107027-62-9367,107027-514,22
1/9/2193,989-28-79-68089-3,0.05,107027-78-6296,107027-515,72
1/9/2193,989-28-79-40897-8,,107027-62-2310,107027-516,86
1/9/2193,989-28-79-74374-1,,107027-44-9429,107027-517,31
1/9/2193,989-28-79-51397-9,,107027-32-6338,107027-518,28
1/9/2193,989-28-79-55752-2,,107027-9-4245,107027-519,41
1/9/2193,989-28-79-74374-1,,107027-13-7778,107027-520,44
1/9/2193,989-28-79-23023-4,,107027-60-6342,107027-521,92
1/9/2193,989-28-79-74374-1,,107027-30-6005,107027-522,43
1/9/2193,989-28-79-13801-1,,107027-39-706,107027-523,70
1/9/2193,989-28-79-74374-1,,107027-84-3484,107027-524,13
1/9/2193,989-28-79-40897-8,,107027-51-2283,107027-525,14
1/9/2193,989-28-79-23023-4,,107027-94-193,107027-526,20
1/9/2193,989-28-3705-222-9,,107027-45-7545,107027-527,26
1/9/2193,989-28-79-03683-6,,107027-62-3125,107027-528,18
1/9/2193,989-28-79-14379-4,,107027-24-6654,107027-529,49
1/9/2193,989-28-229-6632-6,0.1,107027-22-8542,107027-530,28
1/9/2193,989-28-79-30536-9,,107027-22-8552,107027-530,52
1/9/2193,989-28-79-13801-1,,107027-56-7595,107027-530,70
1/9/2193,989-28-79-32105-5,,107027-9-3838,107027-530,12
1/9/2193,989-28-79-55824-6,,107027-28-8081,107027-531,74
1/9/2193,989-28-79-03683-6,,107027-30-5766,107027-531,97
1/9/2193,989-28-229-1404-4,,107027-29-1825,107027-532,64
1/9/2193,989-28-79-13801-1,,107027-79-2260,107027-532,45
1/9/2193,989-28-229-6632-6,0.1,107027-48-1491,107027-533,29
1/9/2193,989-28-229-1404-4,,107027-27-6850,107027-533,46
1/9/2193,989-28-229-7592-2,,107027-45-3685,107027-533,64
1/10/2193,989-28-3705-007-2,,107028-83-382,107028-534,69
1/10/2193,989-28-3705-054-6,,107028-91-8667,107028-535,59
1/10/2193,989-28-3705-583-1,,107028-71-9305,107028-536,65
1/10/2193,989-28-3705-152-9,,107028-3-8967,107028-537,66
1/10/2193,989-28-3705-583-1,,107028-51-4906,107028-538,31
1/10/2193,989-28-79-82197-5,0.15,107028-1-1934,107028-539,45
1/10/2193,989-28-79-82749-6,,107028-48-681,107028-540,38
1/10/2193,989-28-79-82749-6,,107028-48-680,107028-541,61
1/10/2193,989-28-79-69807-2,,107028-54-1651,107028-542,18
1/10/2193,989-28-79-05670-4,,107028-96-9965,107028-543,20
1/10/2193,989-28-229-6632-6,0.1,107028-82-3792,107028-544,71
1/10/2193,989-28-229-1404-4,,107028-88-7251,107028-545,88
1/10/2193,989-28-229-7592-2,,107028-53-2189,107028-546,50
1/10/2193,989-28-229-1404-4,,107028-74-3231,107028-547,84
1/10/2193,989-28-229-0197-6,,107028-53-3148,107028-548,28
1/10/2193,989-28-229-6632-6,0.1,107028-98-7403,107028-549,17
1/10/2193,989-28-229-7592-2,,107028-73-4673,107028-550,93
1/10/2193,989-28-229-7592-2,,107028-77-2297,107028-551,73
1/10/2193,989-28-229-6632-6,0.1,107028-97-2323,107028-552,79
1/10/2193,989-28-229-5891-8,,107028-23-4821,107028-553,24
1/10/2193,989-28-229-6632-6,0.1,107028-26-8550,107028-554,48
1/10/2193,989-28-229-6632-6,0.1,107028-76-9255,107028-555,89
1/10/2193,989-28-229-7592-2,,107028-17-1875,107028-556,37
1/10/2193,989-28-229-9769-6,,107028-52-9155,107028-557,43
1/10/2193,989-28-79-23023-4,,107028-97-3473,107028-558,83
1/10/2193,989-28-79-13801-1,,107028-4-4568,107028-559,84
1/10/2193,989-28-79-23023-4,,107028-33-8790,107028-560,85
1/10/2193,989-28-79-74374-1,,107028-69-4393,107028-561,19
1/10/2193,989-28-79-71565-6,,107028-17-4704,107028-562,14
1/10/2193,989-28-79-23023-4,,107028-23-6299,107028-563,79
1/10/2193,989-28-79-26824-4,,107028-6-3163,107028-564,97
1/10/2193,989-28-79-68089-3,0.05,107028-75-871,107028-565,88
1/10/2193,989-28-79-23023-4,,107028-15-3799,107028-566,32
1/10/2193,989-28-79-71565-6,,107028-60-2925,107028-567,90
1/10/2193,989-28-79-23023-4,,107028-9-6369,107028-568,51
1/10/2193,989-28-79-13801-1,,107028-13-8148,107028-569,55
1/10/2193,989-28-79-13801-1,,107028-54-7779,107028-570,87
1/10/2193,989-28-79-23023-4,,107028-93-9217,107028-571,50
1/10/2193,989-28-79-74374-1,,107028-61-6781,107028-572,82
1/10/2193,989-28-3705-492-6,,107028-57-1548,107028-573,73
1/10/2193,989-28-3705-222-9,,107028-88-9575,107028-574,25
1/10/2193,989-28-3705-222-9,,107028-13-7906,107028-575,34
1/10/2193,989-28-79-23023-4,,107028-4-8990,107028-576,61
1/10/2193,989-28-79-55824-6,,107028-62-195,107028-576,49
1/10/2193,989-28-79-26824-4,,107028-93-4376,107028-576,32
1/10/2193,989-28-79-26824-4,,107028-20-4216,107028-577,16
1/10/2193,989-28-79-23023-4,,107028-86-8974,107028-577,71
1/10/2193,989-28-3705-007-2,,107028-67-582,107028-578,59
1/10/2193,989-28-3705-987-7,,107028-85-1538,107028-578,34
1/10/2193,989-28-79-74374-1,0.13,107028-42-2659,107028-579,38
1/10/2193,989-28-79-69807-2,0.13,107028-54-1650,107028-579,43
1/10/2193,989-28-79-32105-5,,107028-9-4727,107028-580,50
1/10/2193,989-28-79-05670-4,,107028-98-4048,107028-580,74
1/10/2193,989-28-229-7592-2,,107028-3-2611,107028-581,100
1/10/2193,989-28-79-91028-0,,107028-55-5292,107028-581,35
1/11/2193,989-28-3705-987-7,,107029-57-989,107029-582,87
1/11/2193,989-28-3705-987-7,,107029-36-3572,107029-583,30
1/11/2193,989-28-3705-054-6,,107029-33-5825,107029-584,24
1/11/2193,989-28-3705-007-2,,107029-67-7366,107029-585,19
1/11/2193,989-28-3705-054-6,,107029-7-4662,107029-586,12
1/11/2193,989-28-3705-592-3,,107029-29-1851,107029-587,79
1/11/2193,989-28-3705-007-2,,107029-52-1391,107029-588,16
1/11/2193,989-28-79-27078-0,,107029-68-2799,107029-589,89
1/11/2193,989-28-79-18127-7,,107029-4-8553,107029-590,15
1/11/2193,989-28-79-05638-4,,107029-53-6253,107029-591,63
1/11/2193,989-28-79-82197-5,0.15,107029-1-7573,107029-592,29
1/11/2193,989-28-79-45675-7,,107029-56-720,107029-593,71
1/11/2193,989-28-654-5018-9,,107029-19-9235,107029-594,40
1/11/2193,989-28-79-13871-4,,107029-69-8004,107029-595,20
1/11/2193,989-28-79-69807-2,,107029-80-2861,107029-596,91
1/11/2193,989-28-79-05670-4,,107029-19-4536,107029-597,65
1/11/2193,989-28-79-69807-2,,107029-82-3230,107029-598,22
1/11/2193,989-28-79-13871-4,,107029-51-9783,107029-599,99
1/11/2193,989-28-79-13871-4,,107029-51-9782,107029-600,84
1/11/2193,989-28-79-82125-8,,107029-5-5197,107029-601,55
1/11/2193,989-28-79-05670-4,,107029-20-9206,107029-602,24
1/11/2193,989-28-79-69807-2,,107029-82-3229,107029-603,28
1/11/2193,989-28-79-82125-8,,107029-5-5196,107029-604,58
1/11/2193,989-28-79-13871-4,,107029-32-7118,107029-605,25
1/11/2193,989-28-79-13871-4,,107029-69-8003,107029-606,33
1/11/2193,989-28-654-5771-3,,107029-71-786,107029-607,48
1/11/2193,989-28-654-5771-3,,107029-71-785,107029-608,99
1/11/2193,989-28-229-6632-6,0.1,107029-77-538,107029-609,39
1/11/2193,989-28-229-5891-8,,107029-3-4438,107029-610,98
1/11/2193,989-28-229-9769-6,,107029-48-7380,107029-611,16
1/11/2193,989-28-229-1404-4,,107029-18-147,107029-612,41
1/11/2193,989-28-229-1404-4,,107029-86-9190,107029-613,75
1/11/2193,989-28-229-7592-2,,107029-93-9171,107029-614,24
1/11/2193,989-28-229-1404-4,,107029-8-8662,107029-615,64
1/11/2193,989-28-79-23023-4,,107029-41-9782,107029-616,58
1/11/2193,989-28-79-26824-4,,107029-44-2905,107029-617,13
1/11/2193,989-28-79-74374-1,,107029-26-7534,107029-618,74
1/11/2193,989-28-79-74374-1,,107029-59-1523,107029-619,84
1/11/2193,989-28-79-23023-4,,107029-94-9556,107029-620,86
1/11/2193,989-28-79-74374-1,,107029-31-6523,107029-621,74
1/11/2193,989-28-79-74374-1,,107029-16-8999,107029-622,16
1/11/2193,989-28-79-74374-1,,107029-37-6231,107029-623,78
1/11/2193,989-28-79-71565-6,,107029-48-6092,107029-624,98
1/11/2193,989-28-79-74374-1,,107029-29-8630,107029-625,38
1/11/2193,989-28-79-13801-1,,107029-60-8726,107029-626,79
1/11/2193,989-28-79-13801-1,,107029-94-2784,107029-627,47
1/11/2193,989-28-79-13801-1,,107029-41-5946,107029-628,88
1/11/2193,989-28-79-40897-8,,107029-24-3816,107029-629,23
1/11/2193,989-28-79-23023-4,,107029-52-8328,107029-630,86
1/11/2193,989-28-79-13801-1,,107029-66-177,107029-631,91
1/11/2193,989-28-3705-222-9,,107029-51-3655,107029-633,22
1/11/2193,989-28-3705-492-6,,107029-89-7772,107029-634,53
1/11/2193,989-28-79-03683-6,,107029-89-2348,107029-635,37
1/11/2193,989-28-79-74374-1,,107029-15-9341,107029-636,66
1/11/2193,989-28-79-01991-4,,107029-61-7791,107029-637,37
1/11/2193,989-28-654-5771-3,,107029-71-784,107029-637,48
1/11/2193,989-28-79-69807-2,,107029-80-2860,107029-637,89
1/11/2193,989-28-79-13801-1,,107029-17-3413,107029-638,92
1/11/2193,989-28-79-36485-4,,107029-56-3726,107029-638,52
1/11/2193,989-28-79-51397-9,,107029-85-4303,107029-638,54
1/11/2193,989-28-79-03683-6,,107029-1-7717,107029-639,66
1/11/2193,989-28-3705-222-9,,107029-89-337,107029-639,32
1/11/2193,989-28-229-6632-6,0.1,107029-58-8060,107029-640,34
1/11/2193,989-28-79-23023-4,,107029-84-5400,107029-640,56
1/11/2193,989-28-79-13871-4,,107029-32-7117,107029-641,60
1/11/2193,989-28-79-05670-4,,107029-54-2021,107029-641,15
1/11/2193,989-28-79-13801-1,,107029-61-3265,107029-642,15
1/11/2193,989-28-229-9769-6,,107029-68-8432,107029-642,54
1/12/2193,989-28-3705-007-2,,107030-90-1467,107030-643,100
1/12/2193,989-28-3705-007-2,,107030-68-5457,107030-644,13
1/12/2193,989-28-3705-007-2,,107030-4-8136,107030-645,57
1/12/2193,989-28-3705-007-2,,107030-94-1434,107030-646,58
1/12/2193,989-28-3705-007-2,,107030-84-454,107030-647,13
1/12/2193,989-28-3705-007-2,,107030-96-5486,107030-648,88
1/12/2193,989-28-3705-007-2,,107030-17-8875,107030-649,26
1/12/2193,989-28-3705-007-2,,107030-90-6759,107030-650,31
1/12/2193,989-28-3705-136-9,,107030-93-8332,107030-651,100
1/12/2193,989-28-3705-152-9,,107030-5-9232,107030-652,26
1/12/2193,989-28-3705-138-3,,107030-8-7077,107030-653,48
1/12/2193,989-28-3705-138-3,,107030-9-1330,107030-654,19
1/12/2193,989-28-3705-152-9,,107030-89-5210,107030-655,84
1/12/2193,989-28-3705-987-7,,107030-69-4313,107030-656,16
1/12/2193,989-28-3705-007-2,,107030-7-7506,107030-657,42
1/12/2193,989-28-3705-152-9,,107030-86-4845,107030-658,70
1/12/2193,989-28-79-30536-9,,107030-84-4853,107030-659,94
1/12/2193,989-28-79-45675-7,,107030-92-7832,107030-660,94
1/12/2193,989-28-79-16826-1,,107030-32-7714,107030-661,32
1/12/2193,989-28-79-45675-7,,107030-94-9845,107030-662,92
1/12/2193,989-28-79-01991-4,,107030-16-6647,107030-663,82
1/12/2193,989-28-79-86624-2,,107030-96-6018,107030-664,61
1/12/2193,989-28-79-11297-4,,107030-20-9587,107030-665,14
1/12/2193,989-28-79-86624-2,,107030-22-3701,107030-666,16
1/12/2193,989-28-79-82197-5,0.15,107030-1-7880,107030-667,100
1/12/2193,989-28-79-45675-7,,107030-39-6640,107030-668,61
1/12/2193,989-28-79-82197-5,,107030-30-7323,107030-669,24
1/12/2193,989-28-79-42728-3,,107030-93-3686,107030-670,30
1/12/2193,989-28-79-45675-7,,107030-4-5511,107030-671,55
1/12/2193,989-28-79-16826-1,,107030-86-5828,107030-672,16
1/12/2193,989-28-79-82197-5,0.15,107030-1-2431,107030-673,37
1/12/2193,989-28-79-45675-7,,107030-19-9133,107030-674,37
1/12/2193,989-28-79-69807-2,,107030-40-3852,107030-675,79
1/12/2193,989-28-79-82749-6,,107030-77-8938,107030-676,12
1/12/2193,989-28-79-69807-2,,107030-50-8043,107030-677,55
1/12/2193,989-28-79-13871-4,,107030-12-5994,107030-678,72
1/12/2193,989-28-79-13871-4,,107030-12-5993,107030-679,43
